Embedding_ID,Encryption_Time
581,0.003524303436279297
582,0.006634712219238281
583,0.0067789554595947266
584,0.006939888000488281
585,0.002421140670776367
586,0.005613565444946289
587,0.006385087966918945
588,0.006453275680541992
589,0.003533601760864258
590,0.006299734115600586
591,0.005225658416748047
592,0.006937503814697266
593,0.006369352340698242
594,0.00854349136352539
595,0.008395195007324219
596,0.0069806575775146484
597,0.008608102798461914
598,0.007212400436401367
599,0.006956338882446289
600,0.008063316345214844
601,0.006807565689086914
602,0.014712095260620117
603,0.0
604,0.006975412368774414
605,0.008196115493774414
606,0.006909370422363281
607,0.007315635681152344
608,0.013735055923461914
609,0.009922027587890625
610,0.002000093460083008
611,0.0036878585815429688
612,0.00695490837097168
613,0.004096031188964844
614,0.0054073333740234375
615,0.006840705871582031
616,0.006548404693603516
617,0.0020852088928222656
618,0.00829005241394043
619,0.0057773590087890625
620,0.0069828033447265625
621,0.0057904720306396484
622,0.006914615631103516
623,0.006535053253173828
624,0.006923675537109375
625,0.008040904998779297
626,0.007222414016723633
627,0.006795644760131836
628,0.006987810134887695
629,0.008261919021606445
630,0.007200002670288086
631,0.007106304168701172
632,0.007246732711791992
633,0.005620002746582031
634,0.0045354366302490234
635,0.0013513565063476562
636,0.007253885269165039
637,0.0072786808013916016
638,0.004644155502319336
639,0.003397226333618164
640,0.006251811981201172
641,0.006834506988525391
642,0.008376836776733398
643,0.006815910339355469
644,0.005769968032836914
645,0.007199525833129883
646,0.00830221176147461
647,0.0035858154296875
648,0.005811929702758789
649,0.00267791748046875
650,0.006800174713134766
651,0.0028383731842041016
652,0.0016276836395263672
653,0.006844282150268555
654,0.008096694946289062
655,0.006406545639038086
656,0.0078008174896240234
657,0.005829572677612305
658,0.008412361145019531
659,0.007807254791259766
660,0.008004188537597656
661,0.005682945251464844
662,0.002730846405029297
663,0.007372617721557617
664,0.007915735244750977
665,0.006764888763427734
666,0.00682830810546875
667,0.0063703060150146484
668,0.008317947387695312
669,0.005004405975341797
670,0.013783931732177734
671,0.007748603820800781
672,0.008009910583496094
673,0.007803201675415039
